RowID,Block,Lot,Zone,AcreageInFractions,AddressNumber,StreetWithoutNumber,ClustrZone,HPC,Conforming,C1,Boro,CleanNumber,Residential,Fixups,FullAddress,geocode_score,geocode_precision,latitude,longitude
251,1301,11,R2,2.32,61,AUTUMN HILL RD,,FALSE,TRUE,,,61,Y,,"61 Autumn Hill Road,Princeton,NJ",2,Parcel,40.38084252,-74.63653911
252,1302,8,RA,2.05,22,AUTUMN HILL RD,,FALSE,FALSE,,,22,Y,,"22 Autumn Hill Road,Princeton,NJ",2,Parcel,40.38287376,-74.63735782
254,1302,3,R2,0.61,24,AUTUMN HILL RD,,FALSE,FALSE,,,24,Y,,"24 Autumn Hill Road,Princeton,NJ",2,Parcel,40.38057386,-74.63846696
255,1302,5,R2,1.43,72,AUTUMN HILL RD,,FALSE,FALSE,,,72,Y,,"72 Autumn Hill Road,Princeton,NJ",2,Parcel,40.38132369,-74.63743964
256,1302,4,R2,1.43,40,AUTUMN HILL RD,,FALSE,FALSE,,,40,Y,,"40 Autumn Hill Road,Princeton,NJ",0.965,range,40.380586,-74.637893
257,1302,1,R2,0.75,8,AUTUMN HILL RD,,FALSE,FALSE,,,8,Y,,"08 Autumn Hill Road,Princeton,NJ",3,StreetSegmentInterpolation,40.38005676,-74.63905492
259,1303,4,R2,1.62,140,AUTUMN HILL RD,,FALSE,TRUE,,,140,Y,,"140 Autumn Hill Road,Princeton,NJ",0.965,range,40.38284,-74.633974
260,1303,5,R2,2.07,160,AUTUMN HILL RD,,FALSE,TRUE,,,160,Y,,"160 Autumn Hill Road,Princeton,NJ",2,Parcel,40.38329819,-74.63406295
261,1303,2,R2,1.74,110,AUTUMN HILL RD,,FALSE,TRUE,,,110,Y,,"110 Autumn Hill Road,Princeton,NJ",3,StreetSegmentInterpolation,40.38268258,-74.63533363
263,1303,3,R2,2.11,130,AUTUMN HILL RD,,FALSE,TRUE,,,130,Y,,"130 Autumn Hill Road,Princeton,NJ",2,Parcel,40.38354602,-74.63506893
265,1304,1,R2,1.51,104,AUTUMN HILL RD,,FALSE,TRUE,,,104,Y,,"104 Autumn Hill Road,Princeton,NJ",3,StreetSegmentInterpolation,40.38264061,-74.63557349
266,1305,2,R2,1.89,161,AUTUMN HILL RD,,FALSE,TRUE,,,161,Y,,"161 Autumn Hill Road,Princeton,NJ",0.965,range,40.382992,-74.632408
267,1305,3,R2,2.11,171,AUTUMN HILL RD,,FALSE,TRUE,,,171,Y,,"171 Autumn Hill Road,Princeton,NJ",2,Parcel,40.38254272,-74.63140105
269,32.02,2,R-2,0.3,20,BAINBRIDGE ST,,FALSE,FALSE,,yes,20,Y,,"20 Bainbridge Street,Princeton,NJ",3,StreetSegmentInterpolation,40.35668882,-74.64394388
270,32.02,219,R-2,0.3,30,BAINBRIDGE ST,,FALSE,FALSE,,yes,30,Y,,"30 Bainbridge Street,Princeton,NJ",0.965,range,40.356953,-74.643175
271,32.02,1,R-2,0.3,14,BAINBRIDGE ST,,FALSE,FALSE,,yes,14,Y,,"14 Bainbridge Street,Princeton,NJ",3,StreetSegmentInterpolation,40.35667967,-74.64412088
272,32.02,220,R-2,0.37,36,BAINBRIDGE ST,,FALSE,FALSE,,yes,36,Y,,"36 Bainbridge Street,Princeton,NJ",0.965,range,40.356862,-74.643324
274,32.11,211,R-2,0.5,43,BAINBRIDGE ST,,FALSE,FALSE,,yes,43,Y,,"43 Bainbridge Street,Princeton,NJ",2,Parcel,40.35714984,-74.64450105
275,32.11,218,R-2,0.34,29,BAINBRIDGE ST,,FALSE,FALSE,,yes,29,Y,,"29 Bainbridge Street,Princeton,NJ",0.965,range,40.356986,-74.64312
276,32.11,208,R-2,0.29,63,BAINBRIDGE ST,,FALSE,FALSE,,yes,63,Y,,"63 Bainbridge Street,Princeton,NJ",0.965,range,40.356758,-74.645048
278,32.11,175,R-2,0.43,21,BAINBRIDGE ST,,FALSE,FALSE,,yes,21,Y,,"21 Bainbridge Street,Princeton,NJ",0.965,range,40.357181,-74.642799
279,32.11,217,R-2,0.36,35,BAINBRIDGE ST,,FALSE,FALSE,,yes,35,Y,,"35 Bainbridge Street,Princeton,NJ",0.965,range,40.356845,-74.643627
280,32.11,210,R-2,0.36,51,BAINBRIDGE ST,,FALSE,FALSE,,yes,51,Y,,"51 Bainbridge Street,Princeton,NJ",0.965,range,40.35679,-74.644482
281,4703,9,R4,1.07,30,BAKER CT,,FALSE,TRUE,,,30,Y,,"30 Baker Court,Princeton,NJ",0.965,range,40.371854,-74.629013
283,4703,8,R4,1.3,28,BAKER CT,,FALSE,TRUE,,,28,Y,,"28 Baker Court,Princeton,NJ",0.965,range,40.371874,-74.629019
284,2401,9,R2,1.5,31,BALCORT DR,,FALSE,TRUE,,,31,Y,,"31 Balcort Drive,Princeton,NJ",2,Parcel,40.37699604,-74.67523257
285,2401,12,R2,1.5,85,BALCORT DR,,FALSE,TRUE,,,85,Y,,"85 Balcort Drive,Princeton,NJ",2,Parcel,40.37724875,-74.67281673
286,2401,11,R2,1.5,67,BALCORT DR,,FALSE,TRUE,,,67,Y,,"67 Balcort Drive,Princeton,NJ",0.936,range,40.377651,-74.674505
287,2401,13,R2,1.5,103,BALCORT DR,,FALSE,TRUE,,,103,Y,,"103 Balcort Drive,Princeton,NJ",0.936,range,40.377819,-74.673281
288,2401,14,R2,1.5,121,BALCORT DR,,FALSE,TRUE,,,121,Y,,"121 Balcort Drive,Princeton,NJ",2,Parcel,40.37750734,-74.67121582
289,2401,8,R2,1.5,11,BALCORT DR,,FALSE,TRUE,,,11,Y,,"11 Balcort Drive,Princeton,NJ",0.936,range,40.377391,-74.67641
291,2402,1,R2,1.5,132,BALCORT DR,,FALSE,TRUE,,,132,Y,,"132 Balcort Drive,Princeton,NJ",0.936,range,40.378072,-74.671152
292,2402,14,R2,1.63,151,BALCORT DR,,FALSE,TRUE,,,151,Y,,"151 Balcort Drive,Princeton,NJ",0.936,range,40.378637,-74.670433
294,2402,4,R2,1.5,72,BALCORT DR,,FALSE,TRUE,,,72,Y,,"72 Balcort Drive,Princeton,NJ",0.936,range,40.377662,-74.674426
297,2402,11,R2,1.5,154,BALCORT DR,,FALSE,TRUE,,,154,Y,,"154 Balcort Drive,Princeton,NJ",0.936,range,40.378588,-74.670457
298,2402,5,R2,1.5,56,BALCORT DR,,FALSE,TRUE,,,56,Y,,"56 Balcort Drive,Princeton,NJ",0.936,range,40.377589,-74.674957
299,2402,7,R2,1.5,24,BALCORT DR,,FALSE,TRUE,,,24,Y,,"24 Balcort Drive,Princeton,NJ",0.936,range,40.377444,-74.67602
301,2402,12,R2,1.5,164,BALCORT DR,,FALSE,TRUE,,,164,Y,,"164 Balcort Drive,Princeton,NJ",2,Parcel,40.37962789,-74.67065463
302,2402,13,R2,1.73,161,BALCORT DR,,FALSE,TRUE,,,161,Y,,"161 Balcort Drive,Princeton,NJ",0.936,range,40.378976,-74.670372
303,2402,3,R2,1.5,88,BALCORT DR,,FALSE,TRUE,,,88,Y,,"88 Balcort Drive,Princeton,NJ",2,Parcel,40.37823793,-74.67275101
304,401,16,RA,4.09,55,BALDWIN LN,,FALSE,TRUE,,,55,Y,,"55 Baldwin Lane,Princeton,NJ",0.965,range,40.377438,-74.693143
305,401,15,RB,2.71,30,BALDWIN LN,,FALSE,FALSE,,,30,Y,,"30 Baldwin Lane,Princeton,NJ",0.965,range,40.3771,-74.693068
307,401,17,RA,3.78,73,BALDWIN LN,,FALSE,FALSE,,,73,Y,,"73 Baldwin Lane,Princeton,NJ",0.965,range,40.377679,-74.693249
308,8705,17,R5,0.72,32,BALSAM LN,,FALSE,TRUE,,,32,Y,,"32 Balsam Lane,Princeton,NJ",2,Parcel,40.35168079,-74.63842349
309,8705,15,R5,0.57,16,BALSAM LN,,FALSE,TRUE,,,16,Y,,"16 Balsam Lane,Princeton,NJ",0.965,range,40.351052,-74.637348
310,8705,16,R5,0.45,24,BALSAM LN,,FALSE,FALSE,,,24,Y,,"24 Balsam Lane,Princeton,NJ",0.965,range,40.351197,-74.63754
311,8705,19,R5,0.46,50,BALSAM LN,,FALSE,FALSE,,,50,Y,,"50 Balsam Lane,Princeton,NJ",0.965,range,40.35188,-74.637786
312,8705,18,R5,0.51,40,BALSAM LN,,FALSE,TRUE,,,40,Y,,"40 Balsam Lane,Princeton,NJ",0.965,range,40.351616,-74.637949
313,8705,21,R5,0.46,70,BALSAM LN,,FALSE,FALSE,,,70,Y,,"70 Balsam Lane,Princeton,NJ",0.965,range,40.352211,-74.637248
315,8706,4,R5,0.53,11,BALSAM LN,,FALSE,TRUE,,,11,Y,,"11 Balsam Lane,Princeton,NJ",0.965,range,40.350976,-74.637248
316,8706,6,R5,0.46,47,BALSAM LN,,FALSE,FALSE,,,47,Y,,"47 Balsam Lane,Princeton,NJ",0.965,range,40.351812,-74.637857
317,8706,8,R5,0.55,69,BALSAM LN,,FALSE,TRUE,,,69,Y,,"69 Balsam Lane,Princeton,NJ",0.965,range,40.352189,-74.637283
318,8706,7,R5,0.47,57,BALSAM LN,,FALSE,FALSE,,,57,Y,,"57 Balsam Lane,Princeton,NJ",0.965,range,40.352,-74.637581
319,8706,5,R5,0.67,31,BALSAM LN,,FALSE,TRUE,,,31,Y,,"31 Balsam Lane,Princeton,NJ",0.965,range,40.351364,-74.637879
320,19.01,4,CBBP,0.05,32,BANK ST,,TRUE,FALSE,,yes,32,N,,"32 Bank Street,Princeton,NJ",1,range,40.349197,-74.663283
323,19.01,3,CBBP,0.03,36,BANK ST,,TRUE,FALSE,,yes,36,N,,"36 Bank Street,Princeton,NJ",0.958,range,40.349255,-74.663313
324,19.01,48,CBBP,0.03,28,BANK ST,,TRUE,FALSE,,yes,28,N,,"28 Bank Street,Princeton,NJ",2,Parcel,40.34979637,-74.66390641
325,19.01,8.03,CB,0.05,14,BANK ST,,FALSE,FALSE,,yes,14,N,,"14 Bank Street,Princeton,NJ",2,Parcel,40.34939718,-74.66364273
327,19.01,8.02,CB,0.04,12,BANK ST,,FALSE,FALSE,,yes,12,N,,"12 Bank Street,Princeton,NJ",2,Parcel,40.34931314,-74.66358784
329,19.01,7,CBBP,0.03,18,BANK ST,,TRUE,FALSE,,yes,18,N,,"18 Bank Street,Princeton,NJ",2,Parcel,40.34952469,-74.66372696
330,19.01,5,CBBP,0.03,30,BANK ST,,TRUE,FALSE,,yes,30,N,,"30 Bank Street,Princeton,NJ",0.958,range,40.349168,-74.663268
331,19.01,50,CBBP,0.03,20,BANK ST,,TRUE,FALSE,,yes,20,N,,"20 Bank Street,Princeton,NJ",2,Parcel,40.34957849,-74.66376249
332,19.01,54,CBBP,0.03,22,BANK ST,,TRUE,FALSE,,yes,22,N,,"22 Bank Street,Princeton,NJ",1,range,40.349051,-74.663183
333,19.02,52,CB,0.03,31,BANK ST,,TRUE,FALSE,,yes,31,N,,"31 Bank Street,Princeton,NJ",2,Parcel,40.34999277,-74.66367766
335,19.02,10,CB,0.02,35,BANK ST,,TRUE,FALSE,,yes,35,N,,"35 Bank Street,Princeton,NJ",2,Parcel,40.35010906,-74.66375208
336,19.02,24.01,CB,0.03,21,BANK ST,,TRUE,FALSE,,yes,21,N,,"21 Bank Street,Princeton,NJ",1,range,40.349045,-74.66318
337,19.02,25.02,CB,0.03,11,BANK ST,,TRUE,FALSE,,yes,11,N,,"11 Bank Street,Princeton,NJ",3,StreetSegmentInterpolation,40.34886828,-74.6630165
338,19.02,25.03,CB,0.03,13,BANK ST,,TRUE,FALSE,,yes,13,N,,"13 Bank Street,Princeton,NJ",2,Parcel,40.34987394,-74.66361173
339,19.02,25.04,CB,0.03,15,BANK ST,,TRUE,FALSE,,yes,15,N,,"15 Bank Street,Princeton,NJ",2,Parcel,40.34950266,-74.66335869
340,19.02,25.011,CB,0,27,BANK ST,,TRUE,FALSE,,yes,27,N,,"27 Bank Street,Princeton,NJ",3,StreetSegmentInterpolation,40.34912573,-74.66314626
342,19.02,26,CB,0.03,33,BANK ST,,TRUE,FALSE,,yes,33,N,,"33 Bank Street,Princeton,NJ",2,Parcel,40.35005373,-74.66371593
344,19.02,47,CB,0.03,37,BANK ST,,TRUE,FALSE,,yes,37,N,,"37 Bank Street,Princeton,NJ",0.958,range,40.349273,-74.663322
348,34.01,2.03,R-3,0.23,3,BARSKY CT,,FALSE,FALSE,,yes,3,Y,,"3 Barsky Court,Princeton,NJ",0.642,range,40.313328,-74.624172
350,34.01,2.05,R-3,0.25,2,BARSKY CT,,FALSE,FALSE,,yes,2,Y,,"2 Barsky Court,Princeton,NJ",3,StreetSegmentInterpolation,40.35315985,-74.64831114
351,11301,3,R9,0.31,435,BASIN ST,,FALSE,FALSE,,,435,Y,,"435 Basin Street,Princeton,NJ",3,StreetSegmentInterpolation,40.33310001,-74.65574001
352,11301,3,R9,0.031,435,BASIN ST,,FALSE,FALSE,,,435,Y,,"435 Basin Street,Princeton,NJ",3,StreetSegmentInterpolation,40.33310001,-74.65574001
357,11301,3,R9,0.31,435,BASIN ST,,FALSE,FALSE,,,435,Y,,"435 Basin Street,Princeton,NJ",3,StreetSegmentInterpolation,40.33310001,-74.65574001
358,11301,4,R9,0.19,441,BASIN ST,,FALSE,FALSE,,,441,Y,,"441 Basin Street,Princeton,NJ",3,StreetSegmentInterpolation,40.33311396,-74.65570012
359,11301,4,R9,0.19,441,BASIN ST,,FALSE,FALSE,,,441,Y,,"441 Basin Street,Princeton,NJ",3,StreetSegmentInterpolation,40.33311396,-74.65570012
362,11301,4,R9,0.19,441,BASIN ST,,FALSE,FALSE,,,441,Y,,"441 Basin Street,Princeton,NJ",3,StreetSegmentInterpolation,40.33311396,-74.65570012
369,11503,5,R9,0.24,421,BASIN ST,,TRUE,TRUE,,,421,Y,,"421 Basin Street,Princeton,NJ",3,StreetSegmentInterpolation,40.33303974,-74.65575706
370,11503,3,R9,0.17,413,BASIN ST,,TRUE,TRUE,,,413,Y,,"413 Basin Street,Princeton,NJ",3,StreetSegmentInterpolation,40.33299566,-74.65574477
371,11503,2,R9,0.27,409,BASIN ST,,TRUE,TRUE,,,409,Y,,"409 Basin Street,Princeton,NJ",3,StreetSegmentInterpolation,40.33297341,-74.65573901
372,11503,1,R9,0.36,403,BASIN ST,,TRUE,TRUE,,,403,Y,,"403 Basin Street,Princeton,NJ",3,StreetSegmentInterpolation,40.33293978,-74.6557308
374,11503,6,R9,0.55,425,BASIN ST,,TRUE,TRUE,,,425,Y,,"425 Basin Street,Princeton,NJ",3,StreetSegmentInterpolation,40.3330616,-74.65576368
378,11503,4,R9,0.22,417,BASIN ST,,TRUE,TRUE,,,417,Y,,"417 Basin Street,Princeton,NJ",3,StreetSegmentInterpolation,40.33301777,-74.65575077
379,10402,5,R5,0.8,99,BATTLE RD CIR,,FALSE,TRUE,,,99,Y,,"99 Battle Rd Circle,Princeton,NJ",0.965,range,40.335531,-74.671417
381,10402,25,R5,0.83,105,BATTLE RD CIR,,FALSE,TRUE,,,105,Y,,"105 Battle Rd Circle,Princeton,NJ",0.965,range,40.335575,-74.671458
383,10402,7,R5,1.15,102,BATTLE RD CIR,,FALSE,TRUE,,,102,Y,,"102 Battle Rd Circle,Princeton,NJ",3,StreetSegmentInterpolation,40.33655193,-74.66957031
384,10402,6,R5,,100,BATTLE RD CIR,,FALSE,FALSE,,,100,Y,,"100 Battle Rd Circle,Princeton,NJ",3,StreetSegmentInterpolation,40.33657875,-74.66953726
385,10402,4,R5,1.4,98,BATTLE RD WEST,,FALSE,TRUE,,,98,Y,,"98 Battle Rd West,Princeton,NJ",3,StreetSegmentInterpolation,40.33660557,-74.6695042
386,10403,2,R5,0.65,94,BATTLE RD WEST,,FALSE,TRUE,,,94,Y,,"94 Battle Rd West,Princeton,NJ",2,Parcel,40.33550248,-74.67026739
387,10403,4,R5,0.52,90,BATTLE RD WEST,,FALSE,TRUE,,,90,Y,,"90 Battle Rd West,Princeton,NJ",2,Parcel,40.3359242,-74.66974067
388,10403,5,R5,0.52,88,BATTLE RD WEST,,FALSE,TRUE,,,88,Y,,"88 Battle Rd West,Princeton,NJ",2,Parcel,40.33612277,-74.66949318
389,10403,6,R5,0.29,76,BATTLE RD WEST,,FALSE,TRUE,,,76,Y,,"76 Battle Rd West,Princeton,NJ",3,StreetSegmentInterpolation,40.33690054,-74.66914058
390,10403,3,R5,0.52,92,BATTLE RD WEST,,FALSE,TRUE,,,92,Y,,"92 Battle Rd West,Princeton,NJ",2,Parcel,40.33572569,-74.66998849
392,10402,21,R5,0.87,93,BATTLE RD,,FALSE,FALSE,,,93,Y,,"93 Battle Road,Princeton,NJ",0.965,range,40.335624,-74.670453
393,10402,23,R5,0.8,97,BATTLE RD,,FALSE,FALSE,,,97,Y,,"97 Battle Road,Princeton,NJ",2,Parcel,40.33575341,-74.6713243
394,10402,19,R5,0.8,89,BATTLE RD,,FALSE,FALSE,,,89,Y,,"89 Battle Road,Princeton,NJ",0.965,range,40.335821,-74.670268
395,10402,18,R5,0.87,87,BATTLE RD,,FALSE,FALSE,,,87,Y,,"87 Battle Road,Princeton,NJ",0.965,range,40.33592,-74.670175
396,10402,17,R5,0.92,71,BATTLE RD,,FALSE,FALSE,,,71,Y,,"71 Battle Road,Princeton,NJ",0.965,range,40.336708,-74.669434
397,10402,20,R5,0.92,91,BATTLE RD,,FALSE,FALSE,,,91,Y,,"91 Battle Road,Princeton,NJ",0.965,range,40.335722,-74.67036
398,10402,22,R5,0.29,95,BATTLE RD,,FALSE,FALSE,,,95,Y,,"95 Battle Road,Princeton,NJ",0.965,range,40.335525,-74.670546
399,10402,4,R5,1.4,98,BATTLE RD,,FALSE,FALSE,,,98,Y,,"98 Battle Road,Princeton,NJ",3,StreetSegmentInterpolation,40.33660557,-74.6695042
400,10403,3,R5,0.52,92,BATTLE RD,,FALSE,FALSE,,,92,Y,,"92 Battle Road,Princeton,NJ",0.965,range,40.335857,-74.670234
401,10403,4,R5,0.52,90,BATTLE RD,,FALSE,FALSE,,,90,Y,,"90 Battle Road,Princeton,NJ",0.965,range,40.335945,-74.670151
404,10403,2,R5,0.65,94,BATTLE RD,,FALSE,FALSE,,,94,Y,,"94 Battle Road,Princeton,NJ",2,Parcel,40.33550248,-74.67026739
405,10604,7,R5,1.03,30,BATTLE RD,,FALSE,TRUE,,,30,Y,,"30 Battle Road,Princeton,NJ",0.965,range,40.33808,-74.668132
407,10604,2,R5,0.52,62,BATTLE RD,,FALSE,TRUE,,,62,Y,,"62 Battle Road,Princeton,NJ",0.965,range,40.337064,-74.668743
408,10604,3,R5,0.52,60,BATTLE RD,,FALSE,TRUE,,,60,Y,,"60 Battle Road,Princeton,NJ",0.965,range,40.337128,-74.668705
409,10604,4,R5,0.52,58,BATTLE RD,,FALSE,TRUE,,,58,Y,,"58 Battle Road,Princeton,NJ",0.965,range,40.337191,-74.668667
410,10604,6,R5,0.52,40,BATTLE RD,,FALSE,TRUE,,,40,Y,,"40 Battle Road,Princeton,NJ",0.965,range,40.337763,-74.668323
414,10604,5,R5,0.52,56,BATTLE RD,,FALSE,TRUE,,,56,Y,,"56 Battle Road,Princeton,NJ",0.965,range,40.337255,-74.668629
415,10605,6,R5,0.52,57,BATTLE RD,,FALSE,TRUE,,,57,Y,,"57 Battle Road,Princeton,NJ",0.965,range,40.337228,-74.668645
416,10605,4,R5,0.36,53,BATTLE RD,,FALSE,FALSE,,,53,Y,,"53 Battle Road,Princeton,NJ",0.965,range,40.337379,-74.668554
417,10605,5,R5,0.48,55,BATTLE RD,,FALSE,FALSE,,,55,Y,,"55 Battle Road,Princeton,NJ",2,Parcel,40.33848738,-74.66858826
419,10605,7,R5,0.52,59,BATTLE RD,,FALSE,TRUE,,,59,Y,,"59 Battle Road,Princeton,NJ",0.965,range,40.337152,-74.66869
420,38.01,10,R-1,0.51,21,BATTLE RD,,FALSE,FALSE,,yes,21,Y,,"21 Battle Road,Princeton,NJ",0.965,range,40.33859,-74.667826
421,38.01,11,R-1,0.51,35,BATTLE RD,,FALSE,FALSE,,yes,35,Y,,"35 Battle Road,Princeton,NJ",0.965,range,40.338061,-74.668144
422,38.01,12,R-1,0.51,41,BATTLE RD,,FALSE,FALSE,,yes,41,Y,,"41 Battle Road,Princeton,NJ",0.965,range,40.337833,-74.668281
423,38.01,7,R-1,0.45,1,BATTLE RD,,FALSE,FALSE,,yes,1,Y,,"1 Battle Road,Princeton,NJ",2,Parcel,40.33985952,-74.66734701
425,9902,6,R3,1.6,20,BATTLEBROOK LN,,TRUE,TRUE,yes,,20,Y,,"20 Battlebrook Lane,Princeton,NJ",2,Parcel,40.33399616,-74.6795788
427,9902,7,R3,1.51,10,BATTLEBROOK LN,,TRUE,TRUE,yes,,10,Y,,"10 Battlebrook Lane,Princeton,NJ",2,Parcel,40.33426862,-74.67905886
428,11.02,18.02 C02,R-1,0.19,56,BAYARD LN,,FALSE,FALSE,,yes,56,Y,,"56 Bayard Lane,Princeton,NJ",0.965,range,40.351098,-74.666345
429,11.02,19,R-1,0.45,52,BAYARD LN,,FALSE,FALSE,,yes,52,Y,,"52 Bayard Lane,Princeton,NJ",0.965,range,40.350999,-74.666271
430,11.02,20,R-1,0.45,46,BAYARD LN,,FALSE,FALSE,,yes,46,Y,,"46 Bayard Lane,Princeton,NJ",0.965,range,40.350554,-74.665919
431,11.02,21,R-1,0.45,40,BAYARD LN,,FALSE,FALSE,,yes,40,Y,,"40 Bayard Lane,Princeton,NJ",0.965,range,40.350096,-74.665616
432,12.01,16.21 C05,R-1HP,0.37,10,BAYARD LN,,TRUE,FALSE,,yes,10,Y,,"10 Bayard Lane,Princeton,NJ",0.933,range,40.34871,-74.664689
433,12.01,16.22 C06,R-1HP,0.37,10,BAYARD LN,,TRUE,FALSE,,yes,10,Y,,"10 Bayard Lane,Princeton,NJ",0.933,range,40.34871,-74.664689
434,12.01,16.23 C07,R-1HP,0.37,10,BAYARD LN,,TRUE,FALSE,,yes,10,Y,,"10 Bayard Lane,Princeton,NJ",0.933,range,40.34871,-74.664689
435,12.01,16.32 C08,R-1HP,0.37,10,BAYARD LN,,TRUE,FALSE,,yes,10,Y,,"10 Bayard Lane,Princeton,NJ",0.933,range,40.34871,-74.664689
436,12.01,16.11 C02,R-1HP,0.37,10,BAYARD LN,,TRUE,FALSE,,yes,10,Y,,"10 Bayard Lane,Princeton,NJ",0.933,range,40.34871,-74.664689
437,12.01,16.12 C03,R-1HP,0.37,10,BAYARD LN,,TRUE,FALSE,,yes,10,Y,,"10 Bayard Lane,Princeton,NJ",0.933,range,40.34871,-74.664689
438,12.01,16.14 C04,R-1HP,0.37,10,BAYARD LN,,TRUE,FALSE,,yes,10,Y,,"10 Bayard Lane,Princeton,NJ",0.933,range,40.34871,-74.664689
439,12.01,16.01 C01,R-1HP,0.37,10,BAYARD LN,,TRUE,FALSE,,yes,10,Y,,"10 Bayard Lane,Princeton,NJ",0.933,range,40.34871,-74.664689
440,12.01,23,R-1HP,0.3,16,BAYARD LN,,TRUE,FALSE,,yes,16,Y,,"16 Bayard Lane,Princeton,NJ",2,Parcel,40.34888269,-74.66532733
441,12.01,16,R-1HP,0.37,10,BAYARD LN,,TRUE,FALSE,,yes,10,Y,,"10 Bayard Lane,Princeton,NJ",0.933,range,40.34871,-74.664689
442,12.01,16.31 C09,R-1HP,0.37,10,BAYARD LN,,TRUE,FALSE,,yes,10,Y,,"10 Bayard Lane,Princeton,NJ",0.933,range,40.34871,-74.664689
444,12.01,14,R-1,0.34,20,BAYARD LN,,FALSE,FALSE,,yes,20,Y,,"20 Bayard Lane,Princeton,NJ",2,Parcel,40.34911522,-74.66548167
445,13.01,1,R-4,0.22,135,BAYARD LN,,FALSE,FALSE,,yes,135,Y,,"135 Bayard Lane,Princeton,NJ",2,Parcel,40.35474736,-74.66874955
453,16.01,1,R-1,0.06,83,BAYARD LN,,FALSE,FALSE,,yes,83,Y,,"83 Bayard Lane,Princeton,NJ",2,Parcel,40.35295316,-74.66543766
454,18.01,2,R-1,1.73,53,BAYARD LN,,FALSE,FALSE,,yes,53,Y,,"53 Bayard Lane,Princeton,NJ",2,Parcel,40.35075767,-74.66541721
455,18.01,10,R-1,0.82,37,BAYARD LN,,FALSE,FALSE,,yes,37,Y,,"37 Bayard Lane,Princeton,NJ",2,Parcel,40.35011552,-74.66523859
456,18.02,20,R-1,0.93,77,BAYARD LN,,FALSE,FALSE,,yes,77,Y,,"77 Bayard Lane,Princeton,NJ",2,Parcel,40.35190298,-74.66604111
457,18.02,14,R-1,1.63,59,BAYARD LN,,FALSE,FALSE,,yes,59,Y,,"59 Bayard Lane,Princeton,NJ",2,Parcel,40.35150023,-74.6657863
458,19.01,1,R-1HP,3.3,1,BAYARD LN,,TRUE,FALSE,,yes,1,Y,,"1 Bayard Lane,Princeton,NJ",2,Parcel,40.34922944,-74.66443553
459,19.01,1 C01,R-1HP,2.97,1,BAYARD LN,,TRUE,FALSE,,yes,1,Y,,"1 Bayard Lane,Princeton,NJ",2,Parcel,40.34922944,-74.66443553
461,3.02,33,R-1,0.2,154,BAYARD LN,,FALSE,FALSE,,yes,154,Y,,"154 Bayard Lane,Princeton,NJ",0.965,range,40.354853,-74.669119
462,3.02,34,R-1,0.2,144,BAYARD LN,,FALSE,FALSE,,yes,144,Y,,"144 Bayard Lane,Princeton,NJ",2,Parcel,40.35449569,-74.6691657
463,3.02,25,R-1,0.2,136,BAYARD LN,,FALSE,FALSE,,yes,136,Y,,"136 Bayard Lane,Princeton,NJ",0.965,range,40.354476,-74.668829
464,3.02,21,R-1,0.2,128,BAYARD LN,,FALSE,FALSE,,yes,128,Y,,"128 Bayard Lane,Princeton,NJ",0.965,range,40.354347,-74.668646
465,6802,43,R5,0.3,190,BAYARD LANE,,FALSE,FALSE,,,190,Y,,"190 Bayard lane,Princeton,NJ",2,Parcel,40.35585411,-74.67033554
466,6802,46,R5,1,176,BAYARD LN,,FALSE,TRUE,,,176,Y,,"176 Bayard Lane,Princeton,NJ",2,Parcel,40.35511499,-74.66980929
468,6802,34,R5,0.4,214,BAYARD LN,,FALSE,FALSE,,,214,Y,,"214 Bayard Lane,Princeton,NJ",0.965,range,40.35633,-74.670273
469,6802,33,R5,0.41,224,BAYARD LN,,FALSE,FALSE,,,224,Y,,"224 Bayard Lane,Princeton,NJ",2,Parcel,40.35681498,-74.67107738
470,6802,32,R5,0.39,232,BAYARD LN,,FALSE,FALSE,,,232,Y,,"232 Bayard Lane,Princeton,NJ",2,Parcel,40.35705977,-74.67127603
471,6802,45,R5,0.48,182,BAYARD LN,,FALSE,FALSE,,,182,Y,,"182 Bayard Lane,Princeton,NJ",2,Parcel,40.35548275,-74.67015192
472,6802,42,R5,0.28,196,BAYARD LN,,FALSE,FALSE,,,196,Y,,"196 Bayard Lane,Princeton,NJ",0.965,range,40.355617,-74.669658
473,6802,44,R5,0.23,188,BAYARD LN,,FALSE,FALSE,,,188,Y,,"188 Bayard Lane,Princeton,NJ",2,Parcel,40.35567023,-74.67028036
474,6803,1.11,R5,,213,BAYARD LN,,FALSE,FALSE,yes,,213,Y,,"213 Bayard Lane,Princeton,NJ",2,Parcel,40.35675689,-74.67019934
475,6803,1.13,R5,,221,BAYARD LN,,FALSE,FALSE,yes,,221,Y,,"221 Bayard Lane,Princeton,NJ",2,Parcel,40.35693189,-74.67037932
478,6902,69,S2,0.15,197,BAYARD LN,,FALSE,FALSE,,,197,N,,"197 Bayard Lane,Princeton,NJ",2,Parcel,40.35597159,-74.66949492
479,6903,30,S2,0.25,163,BAYARD LN,,FALSE,FALSE,,,163,N,,"163 Bayard Lane,Princeton,NJ",3,StreetSegmentInterpolation,40.35509755,-74.66918934
