RowID,Block,Lot,Zone,AcreageInFractions,AddressNumber,StreetWithoutNumber,ClustrZone,HPC,Conforming,C1,Boro,CleanNumber,Residential,Fixups,FullAddress,geocode_score,geocode_precision,latitude,longitude
216,2501,12,CLU,1.02,220,"ARRETON RD","Princeton Ridge",FALSE,TRUE,,,220,FALSE,,"220 Arreton Road,Princeton,NJ",,,,
217,2501,3,CLU,1.0,215,"ARRETON RD","Princeton Ridge",FALSE,TRUE,,,215,FALSE,,"215 Arreton Road,Princeton,NJ",0.965,0.965,range,range
218,2501,13,CLU,1.0,210,"ARRETON RD","Princeton Ridge",FALSE,TRUE,,,210,FALSE,,"210 Arreton Road,Princeton,NJ",,,,
219,2501,2,CLU,1.0,205,"ARRETON RD","Princeton Ridge",FALSE,TRUE,,,205,FALSE,,"205 Arreton Road,Princeton,NJ",,,,
220,2501,14,CLU,1.0,190,"ARRETON RD","Princeton Ridge",FALSE,TRUE,,,190,FALSE,,"190 Arreton Road,Princeton,NJ",0.965,0.965,range,range
221,2501,15,CLU,1.0,170,"ARRETON RD","Princeton Ridge",FALSE,TRUE,,,170,FALSE,,"170 Arreton Road,Princeton,NJ",0.965,0.965,range,range
222,2501,16,CLU,1.0,150,"ARRETON RD","Princeton Ridge",FALSE,TRUE,,,150,FALSE,,"150 Arreton Road,Princeton,NJ",0.965,range,40.382828,-74.668986
223,2501,5,CLU,1.0,235,"ARRETON RD","Princeton Ridge",FALSE,TRUE,,,235,FALSE,,"235 Arreton Road,Princeton,NJ",0.965,range,40.380193,-74.666998
224,2502,11,RA,4.76,11,"ARRETON RD",,TRUE,TRUE,,,11,TRUE,,"11 Arreton Road,Princeton,NJ",0.965,0.965,range,range
225,2502,10,RA,3.51,45,"ARRETON RD",,TRUE,FALSE,,,45,TRUE,,"45 Arreton Road,Princeton,NJ",0.965,range,40.382441,-74.664872
226,2502,3,CLU,1.0,185,"ARRETON RD","Princeton Ridge",FALSE,TRUE,,,185,FALSE,,"185 Arreton Road,Princeton,NJ",,,,
227,2502,2,CLU,1.0,195,"ARRETON RD","Princeton Ridge",FALSE,TRUE,,,195,FALSE,,"195 Arreton Road,Princeton,NJ",,,,
228,2502,4,CLU,1.0,175,"ARRETON RD","Princeton Ridge",FALSE,TRUE,,,175,FALSE,,"175 Arreton Road,Princeton,NJ",,,,
229,2502,5,CLU,1.0,165,"ARRETON RD","Princeton Ridge",FALSE,TRUE,,,165,FALSE,,"165 Arreton Road,Princeton,NJ",0.965,0.965,range,range
230,2502,6,CLU,1.0,155,"ARRETON RD","Princeton Ridge",FALSE,TRUE,,,155,FALSE,,"155 Arreton Road,Princeton,NJ",,,,
231,2502,7,CLU,1.0,135,"ARRETON RD","Princeton Ridge",FALSE,TRUE,,,135,FALSE,,"135 Arreton Road,Princeton,NJ",0.965,range,40.381189,-74.66886
232,2502,9,RA,4.36,77,"ARRETON RD",,TRUE,TRUE,,,77,TRUE,,"77 Arreton Road,Princeton,NJ",,,,
233,2502,8,RA,3.99,115,"ARRETON RD",,TRUE,FALSE,,,115,TRUE,,"115 Arreton Road,Princeton,NJ",0.965,range,40.38209,-74.669421
234,6101,3,R1,2.04,58,"AUDUBON LN",,FALSE,TRUE,yes,,58,TRUE,,"58 Audubon Lane,Princeton,NJ",0.965,range,40.345915,-74.703756
235,6101,2,R1,2.17,90,"AUDUBON LN",,FALSE,TRUE,,,90,TRUE,,"90 Audubon Lane,Princeton,NJ",0.965,range,40.345999,-74.70642
236,6101,1,R1,2.03,120,"AUDUBON LN",,FALSE,TRUE,,,120,TRUE,,"120 Audubon Lane,Princeton,NJ",,,,
237,6101,5,R1,2.04,02,"AUDUBON LN",,FALSE,TRUE,yes,,02,TRUE,,"02 Audubon Lane,Princeton,NJ",,,,
238,6101,4,R1,2.0,28,"AUDUBON LN",,FALSE,TRUE,yes,,28,TRUE,,"28 Audubon Lane,Princeton,NJ",0.965,range,40.344701,-74.702606
239,6102,3,R1,2.02,45,"AUDUBON LN",,FALSE,TRUE,,,45,TRUE,,"45 Audubon Lane,Princeton,NJ",0.965,0.965,range,range
240,6102,1,R1,3.23,01,"AUDUBON LN",,FALSE,FALSE,,,01,TRUE,,"01 Audubon Lane,Princeton,NJ",,,,
241,6102,6,R1,2.01,105,"AUDUBON LN",,FALSE,TRUE,,,105,TRUE,,"105 Audubon Lane,Princeton,NJ",0.965,range,40.345999,-74.70642
242,6102,5,R1,2.01,87,"AUDUBON LN",,FALSE,TRUE,,,87,TRUE,,"87 Audubon Lane,Princeton,NJ",0.965,0.965,range,range
243,6102,2,R1,2.02,23,"AUDUBON LN",,FALSE,TRUE,yes,,23,TRUE,,"23 Audubon Lane,Princeton,NJ",0.965,range,40.344402,-74.702323
244,6102,4,R1,2.09,67,"AUDUBON LN",,FALSE,TRUE,,,67,TRUE,,"67 Audubon Lane,Princeton,NJ",,,,
245,1302,6,R2,1.5,90,"AUTUMN HIL RD",,FALSE,TRUE,,,90,TRUE,,"90 Autumn Hil Road,Princeton,NJ",,,,
246,1301,16,R2,2.3,107,"AUTUMN HILL RD",,FALSE,TRUE,,,107,TRUE,,"107 Autumn Hill Road,Princeton,NJ",0.965,range,40.382581,-74.635416
247,1301,15,R2,1.98,93,"AUTUMN HILL RD",,FALSE,TRUE,,,93,TRUE,,"93 Autumn Hill Road,Princeton,NJ",0.965,0.965,range,range
248,1301,9,R2,1.62,15,"AUTUMN HILL RD",,FALSE,TRUE,,,15,TRUE,,"15 Autumn Hill Road,Princeton,NJ",0.965,0.965,range,range
249,1301,17,R2,1.89,123,"AUTUMN HILL RD",,FALSE,TRUE,,,123,TRUE,,"123 Autumn Hill Road,Princeton,NJ",0.965,0.965,range,range
250,1301,10,R2,1.56,25,"AUTUMN HILL RD",,FALSE,TRUE,,,25,TRUE,,"25 Autumn Hill Road,Princeton,NJ",0.965,0.965,range,range
251,1301,11,R2,2.32,61,"AUTUMN HILL RD",,FALSE,TRUE,,,61,TRUE,,"61 Autumn Hill Road,Princeton,NJ",,,,
252,1302,8,RA,2.05,22,"AUTUMN HILL RD",,FALSE,FALSE,,,22,TRUE,,"22 Autumn Hill Road,Princeton,NJ",,,,
253,1302,7,R2,2.09,102,"AUTUMN HILL RD",,FALSE,TRUE,,,102,TRUE,,"102 Autumn Hill Road,Princeton,NJ",0.965,0.965,range,range
254,1302,3,R2,.61,24,"AUTUMN HILL RD",,FALSE,FALSE,,,24,TRUE,,"24 Autumn Hill Road,Princeton,NJ",,,,
255,1302,5,R2,1.43,72,"AUTUMN HILL RD",,FALSE,FALSE,,,72,TRUE,,"72 Autumn Hill Road,Princeton,NJ",,,,
256,1302,4,R2,1.43,40,"AUTUMN HILL RD",,FALSE,FALSE,,,40,TRUE,,"40 Autumn Hill Road,Princeton,NJ",0.965,range,40.380586,-74.637893
257,1302,1,R2,.75,08,"AUTUMN HILL RD",,FALSE,FALSE,,,08,TRUE,,"08 Autumn Hill Road,Princeton,NJ",,,,
259,1303,4,R2,1.62,140,"AUTUMN HILL RD",,FALSE,TRUE,,,140,TRUE,,"140 Autumn Hill Road,Princeton,NJ",0.965,range,40.38284,-74.633974
260,1303,5,R2,2.07,160,"AUTUMN HILL RD",,FALSE,TRUE,,,160,TRUE,,"160 Autumn Hill Road,Princeton,NJ",,,,
261,1303,2,R2,1.74,110,"AUTUMN HILL RD",,FALSE,TRUE,,,110,TRUE,,"110 Autumn Hill Road,Princeton,NJ",,,,
262,1303,6,R2,2.03,182,"AUTUMN HILL RD",,FALSE,TRUE,,,182,TRUE,,"182 Autumn Hill Road,Princeton,NJ",0.965,0.965,range,range
263,1303,3,R2,2.11,130,"AUTUMN HILL RD",,FALSE,TRUE,,,130,TRUE,,"130 Autumn Hill Road,Princeton,NJ",,,,
264,1304,1,R2,1.5,214,"AUTUMN HILL RD",,FALSE,TRUE,,,214,TRUE,,"214 Autumn Hill Road,Princeton,NJ",,,,
265,1304,1,R2,1.51,104,"AUTUMN HILL RD",,FALSE,TRUE,,,104,TRUE,,"104 Autumn Hill Road,Princeton,NJ",,,,
266,1305,2,R2,1.89,161,"AUTUMN HILL RD",,FALSE,TRUE,,,161,TRUE,,"161 Autumn Hill Road,Princeton,NJ",0.965,range,40.382992,-74.632408
267,1305,3,R2,2.11,171,"AUTUMN HILL RD",,FALSE,TRUE,,,171,TRUE,,"171 Autumn Hill Road,Princeton,NJ",,,,
268,32.01,202,R-2,.29,62,"BAINBRIDGE ST",,FALSE,FALSE,,yes,62,TRUE,,"62 Bainbridge Street,Princeton,NJ",0.965,0.965,range,range
269,32.02,02,R-2,.30,20,"BAINBRIDGE ST",,FALSE,FALSE,,yes,20,TRUE,,"20 Bainbridge Street,Princeton,NJ",,,,
270,32.02,219,R-2,.30,30,"BAINBRIDGE ST",,FALSE,FALSE,,yes,30,TRUE,,"30 Bainbridge Street,Princeton,NJ",0.965,range,40.356953,-74.643175
271,32.02,01,R-2,.30,14,"BAINBRIDGE ST",,FALSE,FALSE,,yes,14,TRUE,,"14 Bainbridge Street,Princeton,NJ",,,,
272,32.02,220,R-2,.37,36,"BAINBRIDGE ST",,FALSE,FALSE,,yes,36,TRUE,,"36 Bainbridge Street,Princeton,NJ",0.965,range,40.356862,-74.643324
273,32.11,209,R-2,.28,57,"BAINBRIDGE ST",,FALSE,FALSE,,yes,57,TRUE,,"57 Bainbridge Street,Princeton,NJ",0.965,0.965,range,range
274,32.11,211,R-2,.5,43,"BAINBRIDGE ST",,FALSE,FALSE,,yes,43,TRUE,,"43 Bainbridge Street,Princeton,NJ",,,,
275,32.11,218,R-2,.34,29,"BAINBRIDGE ST",,FALSE,FALSE,,yes,29,TRUE,,"29 Bainbridge Street,Princeton,NJ",0.965,range,40.356986,-74.64312
276,32.11,208,R-2,.29,63,"BAINBRIDGE ST",,FALSE,FALSE,,yes,63,TRUE,,"63 Bainbridge Street,Princeton,NJ",0.965,range,40.356758,-74.645048
277,32.11,176,R-2,.28,15,"BAINBRIDGE ST",,FALSE,FALSE,,yes,15,TRUE,,"15 Bainbridge Street,Princeton,NJ",0.965,0.965,range,range
278,32.11,175,R-2,.43,21,"BAINBRIDGE ST",,FALSE,FALSE,,yes,21,TRUE,,"21 Bainbridge Street,Princeton,NJ",0.965,range,40.357181,-74.642799
279,32.11,217,R-2,.36,35,"BAINBRIDGE ST",,FALSE,FALSE,,yes,35,TRUE,,"35 Bainbridge Street,Princeton,NJ",0.965,range,40.356845,-74.643627
280,32.11,210,R-2,.36,51,"BAINBRIDGE ST",,FALSE,FALSE,,yes,51,TRUE,,"51 Bainbridge Street,Princeton,NJ",0.965,range,40.35679,-74.644482
281,4703,9,R4,1.07,30,"BAKER CT",,FALSE,TRUE,,,30,TRUE,,"30 Baker Court,Princeton,NJ",0.965,range,40.371854,-74.629013
282,4703,10,R4,.85,32,"BAKER CT",,FALSE,TRUE,,,32,TRUE,,"32 Baker Court,Princeton,NJ",0.965,0.965,range,range
283,4703,8,R4,1.3,28,"BAKER CT",,FALSE,TRUE,,,28,TRUE,,"28 Baker Court,Princeton,NJ",0.965,range,40.371874,-74.629019
284,2401,9,R2,1.5,31,"BALCORT DR",,FALSE,TRUE,,,31,TRUE,,"31 Balcort Drive,Princeton,NJ",,,,
285,2401,12,R2,1.5,85,"BALCORT DR",,FALSE,TRUE,,,85,TRUE,,"85 Balcort Drive,Princeton,NJ",,,,
286,2401,11,R2,1.5,67,"BALCORT DR",,FALSE,TRUE,,,67,TRUE,,"67 Balcort Drive,Princeton,NJ",0.936,range,40.377651,-74.674505
287,2401,13,R2,1.5,103,"BALCORT DR",,FALSE,TRUE,,,103,TRUE,,"103 Balcort Drive,Princeton,NJ",0.936,range,40.377819,-74.673281
288,2401,14,R2,1.5,121,"BALCORT DR",,FALSE,TRUE,,,121,TRUE,,"121 Balcort Drive,Princeton,NJ",,,,
289,2401,8,R2,1.5,11,"BALCORT DR",,FALSE,TRUE,,,11,TRUE,,"11 Balcort Drive,Princeton,NJ",0.936,range,40.377391,-74.67641
290,2401,10,R2,1.5,49,"BALCORT DR",,FALSE,TRUE,,,49,TRUE,,"49 Balcort Drive,Princeton,NJ",0.936,0.936,range,range
291,2402,1,R2,1.5,132,"BALCORT DR",,FALSE,TRUE,,,132,TRUE,,"132 Balcort Drive,Princeton,NJ",0.936,range,40.378072,-74.671152
292,2402,14,R2,1.63,151,"BALCORT DR",,FALSE,TRUE,,,151,TRUE,,"151 Balcort Drive,Princeton,NJ",0.936,range,40.378637,-74.670433
293,2402,15,R2,1.5,137,"BALCORT DR",,FALSE,TRUE,,,137,TRUE,,"137 Balcort Drive,Princeton,NJ",0.936,0.936,range,range
294,2402,4,R2,1.5,72,"BALCORT DR",,FALSE,TRUE,,,72,TRUE,,"72 Balcort Drive,Princeton,NJ",0.936,range,40.377662,-74.674426
295,2402,8,R2,1.5,8,"BALCORT DR",,FALSE,TRUE,,,8,TRUE,,"8 Balcort Drive,Princeton,NJ",0.936,0.936,range,range
296,2402,6,R2,1.5,40,"BALCORT DR",,FALSE,TRUE,,,40,TRUE,,"40 Balcort Drive,Princeton,NJ",0.936,0.936,range,range
297,2402,11,R2,1.5,154,"BALCORT DR",,FALSE,TRUE,,,154,TRUE,,"154 Balcort Drive,Princeton,NJ",0.936,range,40.378588,-74.670457
298,2402,5,R2,1.5,56,"BALCORT DR",,FALSE,TRUE,,,56,TRUE,,"56 Balcort Drive,Princeton,NJ",0.936,range,40.377589,-74.674957
299,2402,7,R2,1.5,24,"BALCORT DR",,FALSE,TRUE,,,24,TRUE,,"24 Balcort Drive,Princeton,NJ",0.936,range,40.377444,-74.67602
300,2402,2,R2,1.5,106,"BALCORT DR",,FALSE,TRUE,,,106,TRUE,,"106 Balcort Drive,Princeton,NJ",0.936,0.936,range,range
301,2402,12,R2,1.5,164,"BALCORT DR",,FALSE,TRUE,,,164,TRUE,,"164 Balcort Drive,Princeton,NJ",,,,
302,2402,13,R2,1.73,161,"BALCORT DR",,FALSE,TRUE,,,161,TRUE,,"161 Balcort Drive,Princeton,NJ",0.936,range,40.378976,-74.670372
303,2402,3,R2,1.5,88,"BALCORT DR",,FALSE,TRUE,,,88,TRUE,,"88 Balcort Drive,Princeton,NJ",,,,
304,401,16,RA,4.09,55,"BALDWIN LN",,FALSE,TRUE,,,55,TRUE,,"55 Baldwin Lane,Princeton,NJ",0.965,range,40.377438,-74.693143
305,401,15,RB,2.71,30,"BALDWIN LN",,FALSE,FALSE,,,30,TRUE,,"30 Baldwin Lane,Princeton,NJ",0.965,range,40.3771,-74.693068
306,401,18,RA,2.93,50,"BALDWIN LN",,FALSE,FALSE,,,50,TRUE,,"50 Baldwin Lane,Princeton,NJ",0.965,0.965,range,range
307,401,17,RA,3.78,73,"BALDWIN LN",,FALSE,FALSE,,,73,TRUE,,"73 Baldwin Lane,Princeton,NJ",0.965,range,40.377679,-74.693249
308,8705,17,R5,.72,32,"BALSAM LN",,FALSE,TRUE,,,32,TRUE,,"32 Balsam Lane,Princeton,NJ",,,,
309,8705,15,R5,.57,16,"BALSAM LN",,FALSE,TRUE,,,16,TRUE,,"16 Balsam Lane,Princeton,NJ",0.965,range,40.351052,-74.637348
310,8705,16,R5,.45,24,"BALSAM LN",,FALSE,FALSE,,,24,TRUE,,"24 Balsam Lane,Princeton,NJ",0.965,range,40.351197,-74.63754
311,8705,19,R5,.46,50,"BALSAM LN",,FALSE,FALSE,,,50,TRUE,,"50 Balsam Lane,Princeton,NJ",0.965,range,40.35188,-74.637786
312,8705,18,R5,.51,40,"BALSAM LN",,FALSE,TRUE,,,40,TRUE,,"40 Balsam Lane,Princeton,NJ",0.965,range,40.351616,-74.637949
313,8705,21,R5,.46,70,"BALSAM LN",,FALSE,FALSE,,,70,TRUE,,"70 Balsam Lane,Princeton,NJ",0.965,range,40.352211,-74.637248
314,8705,20,R5,.46,60,"BALSAM LN",,FALSE,FALSE,,,60,TRUE,,"60 Balsam Lane,Princeton,NJ",0.965,0.965,range,range
315,8706,4,R5,.53,11,"BALSAM LN",,FALSE,TRUE,,,11,TRUE,,"11 Balsam Lane,Princeton,NJ",0.965,range,40.350976,-74.637248
316,8706,6,R5,.46,47,"BALSAM LN",,FALSE,FALSE,,,47,TRUE,,"47 Balsam Lane,Princeton,NJ",0.965,range,40.351812,-74.637857
317,8706,8,R5,.55,69,"BALSAM LN",,FALSE,TRUE,,,69,TRUE,,"69 Balsam Lane,Princeton,NJ",0.965,range,40.352189,-74.637283
318,8706,7,R5,.47,57,"BALSAM LN",,FALSE,FALSE,,,57,TRUE,,"57 Balsam Lane,Princeton,NJ",0.965,range,40.352,-74.637581
319,8706,5,R5,.67,31,"BALSAM LN",,FALSE,TRUE,,,31,TRUE,,"31 Balsam Lane,Princeton,NJ",0.965,range,40.351364,-74.637879
320,19.01,4,CBBP,.05,32,"BANK ST",,TRUE,FALSE,,yes,32,FALSE,,"32 Bank Street,Princeton,NJ",1.0,range,40.349197,-74.663283
321,19.01,43,CBBP,.03,34,"BANK ST",,TRUE,FALSE,,yes,34,FALSE,,"34 Bank Street,Princeton,NJ",1.0,1.0,range,range
322,19.01,6,CBBP,.06,24-26,"BANK ST",,TRUE,FALSE,,yes,24,FALSE,,"24 Bank Street,Princeton,NJ",,,,
323,19.01,3,CBBP,.03,36,"BANK ST",,TRUE,FALSE,,yes,36,FALSE,,"36 Bank Street,Princeton,NJ",0.958,range,40.349255,-74.663313
324,19.01,48,CBBP,.03,28,"BANK ST",,TRUE,FALSE,,yes,28,FALSE,,"28 Bank Street,Princeton,NJ",,,,
325,19.01,8.03,CB,.05,14,"BANK ST",,FALSE,FALSE,,yes,14,FALSE,,"14 Bank Street,Princeton,NJ",,,,
326,19.01,53,CBBP,.03,16,"BANK ST",,TRUE,FALSE,,yes,16,FALSE,,"16 Bank Street,Princeton,NJ",1.0,1.0,range,range
327,19.01,8.02,CB,.04,12,"BANK ST",,FALSE,FALSE,,yes,12,FALSE,,"12 Bank Street,Princeton,NJ",,,,
328,19.01,8.01,CB,.05,10,"BANK ST",,FALSE,FALSE,,yes,10,FALSE,,"10 Bank Street,Princeton,NJ",1.0,1.0,range,range
329,19.01,7,CBBP,.03,18,"BANK ST",,TRUE,FALSE,,yes,18,FALSE,,"18 Bank Street,Princeton,NJ",,,,
330,19.01,5,CBBP,.03,30,"BANK ST",,TRUE,FALSE,,yes,30,FALSE,,"30 Bank Street,Princeton,NJ",0.958,range,40.349168,-74.663268
331,19.01,50,CBBP,.03,20,"BANK ST",,TRUE,FALSE,,yes,20,FALSE,,"20 Bank Street,Princeton,NJ",,,,
332,19.01,54,CBBP,.03,22,"BANK ST",,TRUE,FALSE,,yes,22,FALSE,,"22 Bank Street,Princeton,NJ",1.0,range,40.349051,-74.663183
333,19.02,52,CB,.03,31,"BANK ST",,TRUE,FALSE,,yes,31,FALSE,,"31 Bank Street,Princeton,NJ",,,,
334,19.02,25.05,CB,.03,17,"BANK ST",,TRUE,FALSE,,yes,17,FALSE,,"17 Bank Street,Princeton,NJ",1.0,1.0,range,range
335,19.02,10,CB,.02,35,"BANK ST",,TRUE,FALSE,,yes,35,FALSE,,"35 Bank Street,Princeton,NJ",,,,
336,19.02,24.01,CB,.03,21,"BANK ST",,TRUE,FALSE,,yes,21,FALSE,,"21 Bank Street,Princeton,NJ",1.0,range,40.349045,-74.66318
337,19.02,25.02,CB,.03,11,"BANK ST",,TRUE,FALSE,,yes,11,FALSE,,"11 Bank Street,Princeton,NJ",,,,
338,19.02,25.03,CB,.03,13,"BANK ST",,TRUE,FALSE,,yes,13,FALSE,,"13 Bank Street,Princeton,NJ",,,,
339,19.02,25.04,CB,.03,15,"BANK ST",,TRUE,FALSE,,yes,15,FALSE,,"15 Bank Street,Princeton,NJ",,,,
340,19.02,25.011,CB,0,27,"BANK ST",,TRUE,FALSE,,yes,27,FALSE,,"27 Bank Street,Princeton,NJ",,,,
341,19.02,25.012,CB,.07,29,"BANK ST",,TRUE,FALSE,,yes,29,FALSE,,"29 Bank Street,Princeton,NJ",1.0,1.0,range,range
342,19.02,26,CB,.03,33,"BANK ST",,TRUE,FALSE,,yes,33,FALSE,,"33 Bank Street,Princeton,NJ",,,,
343,19.02,25.01,CB,.07,27-29,"BANK ST",,TRUE,FALSE,,yes,27,FALSE,,"27 Bank Street,Princeton,NJ",,,,
344,19.02,47,CB,.03,37,"BANK ST",,TRUE,FALSE,,yes,37,FALSE,,"37 Bank Street,Princeton,NJ",0.958,range,40.349273,-74.663322
345,19.02,24.02,CB,.08,23-25,"BANK ST",,TRUE,FALSE,,yes,23,FALSE,,"23 Bank Street,Princeton,NJ",,,,
346,19.02,46,CB,.03,19,"BANK ST",,TRUE,FALSE,,yes,19,FALSE,,"19 Bank Street,Princeton,NJ",1.0,1.0,range,range
347,34.01,2.02,R-3,.2,1,"BARSKY CT",,FALSE,FALSE,,yes,1,TRUE,,"1 Barsky Court,Princeton,NJ",0.642,0.642,range,range
348,34.01,2.03,R-3,.23,3,"BARSKY CT",,FALSE,FALSE,,yes,3,TRUE,,"3 Barsky Court,Princeton,NJ",0.642,range,40.313328,-74.624172
349,34.01,2.04,R-3,.24,4,"BARSKY CT",,FALSE,FALSE,,yes,4,TRUE,,"4 Barsky Court,Princeton,NJ",0.642,0.642,range,range
350,34.01,2.05,R-3,.25,2,"BARSKY CT",,FALSE,FALSE,,yes,2,TRUE,,"2 Barsky Court,Princeton,NJ",,,,
351,11301,3,R9,.31,435,"BASIN ST",,FALSE,FALSE,,,435,TRUE,,"435 Basin Street,Princeton,NJ",,,,
352,11301,3,R9,.031,435,"BASIN ST",,FALSE,FALSE,,,435,TRUE,,"435 Basin Street,Princeton,NJ",,,,
357,11301,3,R9,.31,435,"BASIN ST",,FALSE,FALSE,,,435,TRUE,,"435 Basin Street,Princeton,NJ",,,,
358,11301,4,R9,.19,441,"BASIN ST",,FALSE,FALSE,,,441,TRUE,,"441 Basin Street,Princeton,NJ",,,,
359,11301,4,R9,.19,441,"BASIN ST",,FALSE,FALSE,,,441,TRUE,,"441 Basin Street,Princeton,NJ",,,,
362,11301,4,R9,.19,441,"BASIN ST",,FALSE,FALSE,,,441,TRUE,,"441 Basin Street,Princeton,NJ",,,,
367,11502,2,R9,.15,426,"BASIN ST",,TRUE,TRUE,,,426,TRUE,,"426 Basin Street,Princeton,NJ",,,,
369,11503,5,R9,.24,421,"BASIN ST",,TRUE,TRUE,,,421,TRUE,,"421 Basin Street,Princeton,NJ",,,,
370,11503,3,R9,.17,413,"BASIN ST",,TRUE,TRUE,,,413,TRUE,,"413 Basin Street,Princeton,NJ",,,,
371,11503,2,R9,.27,409,"BASIN ST",,TRUE,TRUE,,,409,TRUE,,"409 Basin Street,Princeton,NJ",,,,
372,11503,1,R9,.36,403,"BASIN ST",,TRUE,TRUE,,,403,TRUE,,"403 Basin Street,Princeton,NJ",,,,
374,11503,6,R9,.55,425,"BASIN ST",,TRUE,TRUE,,,425,TRUE,,"425 Basin Street,Princeton,NJ",,,,
378,11503,4,R9,.22,417,"BASIN ST",,TRUE,TRUE,,,417,TRUE,,"417 Basin Street,Princeton,NJ",,,,
379,10402,5,R5,.80,99,"BATTLE RD CIR",,FALSE,TRUE,,,99,TRUE,,"99 Battle Rd Circle,Princeton,NJ",0.965,range,40.335531,-74.671417
380,10402,24,R5,.55,107,"BATTLE RD CIR",,FALSE,TRUE,,,107,TRUE,,"107 Battle Rd Circle,Princeton,NJ",,,,
381,10402,25,R5,.83,105,"BATTLE RD CIR",,FALSE,TRUE,,,105,TRUE,,"105 Battle Rd Circle,Princeton,NJ",0.965,range,40.335575,-74.671458
382,10402,8,R5,.68,103,"BATTLE RD CIR",,FALSE,TRUE,,,103,TRUE,,"103 Battle Rd Circle,Princeton,NJ",,,,
383,10402,7,R5,1.15,102,"BATTLE RD CIR",,FALSE,TRUE,,,102,TRUE,,"102 Battle Rd Circle,Princeton,NJ",,,,
384,10402,6,R5,,100,"BATTLE RD CIR",,FALSE,FALSE,,,100,TRUE,,"100 Battle Rd Circle,Princeton,NJ",,,,
385,10402,4,R5,1.40,98,"BATTLE RD WEST",,FALSE,TRUE,,,98,TRUE,,"98 Battle Rd West,Princeton,NJ",,,,
386,10403,2,R5,.65,94,"BATTLE RD WEST",,FALSE,TRUE,,,94,TRUE,,"94 Battle Rd West,Princeton,NJ",,,,
387,10403,4,R5,.52,90,"BATTLE RD WEST",,FALSE,TRUE,,,90,TRUE,,"90 Battle Rd West,Princeton,NJ",,,,
388,10403,5,R5,.52,88,"BATTLE RD WEST",,FALSE,TRUE,,,88,TRUE,,"88 Battle Rd West,Princeton,NJ",,,,
389,10403,6,R5,.29,76,"BATTLE RD WEST",,FALSE,TRUE,,,76,TRUE,,"76 Battle Rd West,Princeton,NJ",,,,
390,10403,3,R5,.52,92,"BATTLE RD WEST",,FALSE,TRUE,,,92,TRUE,,"92 Battle Rd West,Princeton,NJ",,,,
391,10402,6,R5,1.17,101,"BATTLE RD",,FALSE,TRUE,,,101,TRUE,,"101 Battle Road,Princeton,NJ",,,,
392,10402,21,R5,.87,93,"BATTLE RD",,FALSE,FALSE,,,93,TRUE,,"93 Battle Road,Princeton,NJ",0.965,range,40.335624,-74.670453
393,10402,23,R5,.80,97,"BATTLE RD",,FALSE,FALSE,,,97,TRUE,,"97 Battle Road,Princeton,NJ",,,,
394,10402,19,R5,.80,89,"BATTLE RD",,FALSE,FALSE,,,89,TRUE,,"89 Battle Road,Princeton,NJ",0.965,range,40.335821,-74.670268
395,10402,18,R5,.87,87,"BATTLE RD",,FALSE,FALSE,,,87,TRUE,,"87 Battle Road,Princeton,NJ",0.965,range,40.33592,-74.670175
396,10402,17,R5,.92,71,"BATTLE RD",,FALSE,FALSE,,,71,TRUE,,"71 Battle Road,Princeton,NJ",0.965,range,40.336708,-74.669434
397,10402,20,R5,.92,91,"BATTLE RD",,FALSE,FALSE,,,91,TRUE,,"91 Battle Road,Princeton,NJ",0.965,range,40.335722,-74.67036
398,10402,22,R5,.29,95,"BATTLE RD",,FALSE,FALSE,,,95,TRUE,,"95 Battle Road,Princeton,NJ",0.965,range,40.335525,-74.670546
399,10402,4,R5,1.4,98,"BATTLE RD",,FALSE,FALSE,,,98,TRUE,,"98 Battle Road,Princeton,NJ",,,,
400,10403,3,R5,.52,92,"BATTLE RD",,FALSE,FALSE,,,92,TRUE,,"92 Battle Road,Princeton,NJ",0.965,range,40.335857,-74.670234
401,10403,4,R5,.52,90,"BATTLE RD",,FALSE,FALSE,,,90,TRUE,,"90 Battle Road,Princeton,NJ",0.965,range,40.335945,-74.670151
402,10403,1,R5,.92,96,"BATTLE RD",,FALSE,FALSE,,,96,TRUE,,"96 Battle Road,Princeton,NJ",0.965,0.965,range,range
403,10403,5,R5,.52,88,"BATTLE RD",,FALSE,FALSE,,,88,TRUE,,"88 Battle Road,Princeton,NJ",0.965,0.965,range,range
404,10403,2,R5,.65,94,"BATTLE RD",,FALSE,FALSE,,,94,TRUE,,"94 Battle Road,Princeton,NJ",,,,
405,10604,7,R5,1.03,30,"BATTLE RD",,FALSE,TRUE,,,30,TRUE,,"30 Battle Road,Princeton,NJ",0.965,range,40.33808,-74.668132
406,10604,1.01,R5,.60,66,"BATTLE RD",,FALSE,TRUE,,,66,TRUE,,"66 Battle Road,Princeton,NJ",,,,
407,10604,2,R5,.52,62,"BATTLE RD",,FALSE,TRUE,,,62,TRUE,,"62 Battle Road,Princeton,NJ",0.965,range,40.337064,-74.668743
408,10604,3,R5,.52,60,"BATTLE RD",,FALSE,TRUE,,,60,TRUE,,"60 Battle Road,Princeton,NJ",0.965,range,40.337128,-74.668705
409,10604,4,R5,.52,58,"BATTLE RD",,FALSE,TRUE,,,58,TRUE,,"58 Battle Road,Princeton,NJ",0.965,range,40.337191,-74.668667
